id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,number_of_reviews,availability_eoy,estimated_occupancy_l365d,review_scores_rating,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,amenities_number,number_of_private_bathrooms,number_of_shared_bathrooms,estimated_response_time_hours,host_response_time:a few days or more,host_response_time:within a day,host_response_time:within a few hours,host_response_time:within an hour,neighbourhood_cleansed:Ang Mo Kio,neighbourhood_cleansed:Bedok,neighbourhood_cleansed:Bishan,neighbourhood_cleansed:Bukit Batok,neighbourhood_cleansed:Bukit Merah,neighbourhood_cleansed:Bukit Panjang,neighbourhood_cleansed:Bukit Timah,neighbourhood_cleansed:Central Water Catchment,neighbourhood_cleansed:Changi,neighbourhood_cleansed:Choa Chu Kang,neighbourhood_cleansed:Clementi,neighbourhood_cleansed:Downtown Core,neighbourhood_cleansed:Geylang,neighbourhood_cleansed:Hougang,neighbourhood_cleansed:Jurong East,neighbourhood_cleansed:Jurong West,neighbourhood_cleansed:Kallang,neighbourhood_cleansed:Marina South,neighbourhood_cleansed:Marine Parade,neighbourhood_cleansed:Museum,neighbourhood_cleansed:Newton,neighbourhood_cleansed:Novena,neighbourhood_cleansed:Orchard,neighbourhood_cleansed:Outram,neighbourhood_cleansed:Pasir Ris,neighbourhood_cleansed:Punggol,neighbourhood_cleansed:Queenstown,neighbourhood_cleansed:River Valley,neighbourhood_cleansed:Rochor,neighbourhood_cleansed:Sembawang,neighbourhood_cleansed:Sengkang,neighbourhood_cleansed:Serangoon,neighbourhood_cleansed:Singapore River,neighbourhood_cleansed:Southern Islands,neighbourhood_cleansed:Tampines,neighbourhood_cleansed:Tanglin,neighbourhood_cleansed:Toa Payoh,neighbourhood_cleansed:Western Water Catchment,neighbourhood_cleansed:Woodlands,neighbourhood_cleansed:Yishun,neighbourhood_group_cleansed:Central Region,neighbourhood_group_cleansed:East Region,neighbourhood_group_cleansed:North Region,neighbourhood_group_cleansed:North-East Region,neighbourhood_group_cleansed:West Region,property_type:Boat,property_type:Entire condo,property_type:Entire guest suite,property_type:Entire guesthouse,property_type:Entire home,property_type:Entire loft,property_type:Entire rental unit,property_type:Entire serviced apartment,property_type:Entire townhouse,property_type:Private room,property_type:Private room in barn,property_type:Private room in bed and breakfast,property_type:Private room in bungalow,property_type:Private room in casa particular,property_type:Private room in castle,property_type:Private room in condo,property_type:Private room in earthen home,property_type:Private room in guest suite,property_type:Private room in guesthouse,property_type:Private room in home,property_type:Private room in hostel,property_type:Private room in loft,property_type:Private room in rental unit,property_type:Private room in serviced apartment,property_type:Private room in townhouse,property_type:Private room in train,property_type:Private room in vacation home,property_type:Private room in villa,property_type:Room in aparthotel,property_type:Room in boutique hotel,property_type:Room in hostel,property_type:Room in hotel,property_type:Room in serviced apartment,property_type:Shared room in bed and breakfast,property_type:Shared room in boutique hotel,property_type:Shared room in dome,property_type:Shared room in guesthouse,property_type:Shared room in hostel,property_type:Shared room in hotel,property_type:Shared room in rental unit,property_type:Tiny home,room_type:Entire home/apt,room_type:Hotel room,room_type:Private room,room_type:Shared room
727826138677231245,21522030,0.7979322638146167,0.7049006010171058,False,1,True,False,1.35015,103.69992,1,1.0,1.0,1.0,59.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,179,0,94,0,4.2501426024955435,3.7979322638146167,4.70235294117647,False,1,15,0.0,1.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
729304013671976178,141194639,0.7979322638146167,0.7049006010171058,False,1,True,True,1.31692,103.91493,1,1.0,1.0,1.0,135.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,365,0,95,0,4.210933345022062,3.7979322638146167,4.623934426229508,True,1,11,0.0,1.0,14.3373440285205,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
730382221702215291,477357070,0.0,0.7049006010171058,False,6,False,True,1.30475,103.7875,1,1.0,1.0,1.0,177.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,365,0,95,0,3.4727777777777775,2.5,4.445555555555555,True,5,9,1.0,0.0,48.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
734335764900771607,465816408,0.94,1.0,False,11,True,True,1.28107,103.8465,8,1.0,1.0,8.0,635.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,171,7,85,0,4.43,4.43,4.71,True,6,11,0.0,1.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
734588947303112403,50158481,0.99,1.0,True,7,True,True,1.3119388,103.8608217,1,5.0,1.0,1.0,51.0,1,365,1.0,1.0,1.0,365.0,1.0,37.4,352,42,89,60,4.88,4.88,4.83,True,5,10,0.0,5.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
734600133081155699,52053615,1.0,1.0,False,7,True,True,1.26608,103.80932,3,1.0,2.0,2.0,476.0,92,365,90.0,90.0,365.0,365.0,90.0,365.0,364,13,94,0,4.54,4.54,4.38,False,1,69,1.0,0.0,12.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
738632897937347982,218702365,0.6,0.61,False,18,True,True,1.31308,103.94012,4,1.0,2.0,2.0,155.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,250,1,3,0,5.0,5.0,5.0,False,2,40,1.0,0.0,24.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
741440446304335288,25375339,1.0,0.9,False,15,True,True,1.3124327,103.8790049,1,1.0,1.0,1.0,45.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,3,95,0,5.0,5.0,4.67,False,12,31,0.0,1.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
742860301106061562,25665790,1.0,1.0,False,1,True,True,1.299565,103.8030301,1,1.0,1.0,2.0,82.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,270,0,0,0,4.722777777777777,5.0,4.445555555555555,False,1,10,0.0,1.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
746289351820967930,154321101,0.7979322638146167,0.7049006010171058,False,1,True,True,1.33242,103.85989,1,1.0,1.0,1.0,70.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,0,95,0,4.315216131907308,3.7979322638146167,4.8325,True,1,15,1.0,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
749758789682527413,138649185,0.74,0.12,False,885,True,True,1.293,103.84321,4,2.0,2.0,3.0,469.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,8,94,255,5.0,5.0,5.0,False,219,42,2.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
750587874133037662,29270160,1.0,1.0,False,5,True,True,1.31649,103.89017,1,1.5,1.0,1.0,80.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,365,0,95,0,4.305724637681159,4.0,4.611449275362319,False,1,22,1.5,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
754730391420070479,138649185,0.74,0.12,False,885,True,True,1.2980607739139478,103.83760919030644,2,1.0,1.0,1.0,239.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,0,94,0,4.214315476190476,3.74,4.688630952380953,False,219,25,1.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
755422693666901841,138649185,0.74,0.12,False,885,True,True,1.29322,103.84231,3,2.0,2.0,2.0,399.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,16,94,255,4.69,4.69,4.88,False,219,44,2.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
755560671932535390,138649185,0.74,0.12,False,885,True,True,1.32459,103.84747,4,1.0,2.0,2.0,506.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,357,6,87,0,4.67,5.0,4.67,False,219,35,1.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
756273570620615397,138649185,0.74,0.12,False,885,True,True,1.29082,103.83102,5,2.0,2.0,2.0,499.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,358,2,88,0,4.5,5.0,5.0,False,219,40,2.0,0.0,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
760558711125468185,300765938,0.5,0.86,False,238,True,True,1.317,103.76313,6,2.0,3.0,6.0,290.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,286,0,16,0,4.05,3.5,4.6,False,49,25,2.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
764824832337587941,1439258,1.0,0.99,False,88,True,True,1.27944,103.7873,1,0.5,1.0,1.0,136.0,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,331,2,61,6,5.0,5.0,4.5,True,49,20,0.0,0.5,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
765434508191118626,1439258,1.0,0.99,False,88,True,True,1.28097,103.78532,1,0.5,1.0,1.0,136.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,343,0,73,0,4.722777777777777,5.0,4.445555555555555,False,49,22,0.0,0.5,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
765693052421269833,300765938,0.5,0.86,False,238,True,True,1.3199578118584017,103.75225822489742,6,2.0,4.0,5.0,380.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,211,0,0,0,4.05,3.5,4.6,False,49,9,2.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
771218840553688603,18618387,1.0,0.92,False,44,True,True,1.28161,103.78535,4,1.0,1.0,3.0,386.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,63,0,63,0,4.722777777777777,5.0,4.445555555555555,True,29,39,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
